2,SI,5000
622.7581,169.8818,0
648.0845,116.2369,0
626.096,151.7114,0
654.2301,106.6434,0
621.3749,199.8322,0
635.3153,168.5666,0
639.6731,240.2035,0
643.3507,137.9441,0
717.346,248.0909,0
622.1129,173.9675,0
648.1406,146.478,0
671.6872,251.1818,0
721.3348,232.0756,0
725.0539,202.2625,0
696.9953,267.7495,0
649.4707,253.4061,0
621.1346,190.8984,0
658.4786,135.8244,0
708.8074,232.4385,0
638.7992,156.9259,0
692.7386,267.7113,0
666.6124,261.8607,0
671.8637,105.2174,0
649.0457,116.3215,0
709.9147,236.5964,0
627.9752,224.1491,0
722.1523,143.6728,0
720.0269,157.7197,0
647.9426,112.1588,0
689.3883,138.3087,0
670.2972,116.4295,0
630.0022,239.6755,0
711.4356,244.8178,0
630.8589,219.8187,0
637.7802,137.7666,0
684.9641,129.5132,0
621.0791,215.8312,0
702.5216,120.8976,0
691.8294,112.6654,0
632.156,208.949,0
626.5928,208.5789,0
696.305,115.1453,0
666.6426,274.7078,0
620.8098,180.6783,0
664.5693,247.2187,0
651.9222,270.4589,0
679.7678,279.7395,0
630.3493,243.3197,0
709.2657,160.8029,0
670.4557,249.6829,0
675.8142,106.3198,0
713.7156,195.1028,0
687.7382,249.1634,0
661.8328,253.3495,0
701.3508,128.1065,0
670.188,254.7424,0
709.6963,136.5082,0
713.0006,246.314,0
640.5872,116.1427,0
713.4326,239.4794,0
667.0282,266.5107,0
691.9262,250.9451,0
705.904,130.1787,0
670.0737,256.9172,0
721.6607,192.3028,0
615.894,204.9689,0
715.6751,177.6297,0
626.8819,247.6341,0
615.5433,212.0363,0
720.0753,229.5078,0
674.8064,279.2357,0
635.4638,244.8523,0
690.7302,145.2135,0
695.9198,260.0508,0
720.9234,145.5137,0
642.4742,229.0477,0
621.2091,224.247,0
678.9695,114.935,0
727.2321,174.2031,0
672.8577,126.0853,0
659.7641,128.0411,0
635.2077,218.1318,0
691.1864,110.7714,0
661.9356,129.9523,0
676.3768,271.2224,0
686.2875,268.8419,0
673.1724,278.34,0
707.4777,168.5799,0
709.6522,170.7731,0
729.3249,169.9033,0
667.113,116.2606,0
612.8587,183.6723,0
615.0686,209.4595,0
695.3558,130.0225,0
677.5445,134.9242,0
623.444,236.9541,0
646.211,230.6269,0
683.3086,245.9908,0
710.2738,168.7927,0
665.7706,135.2353,0
