2,NO,3000
640.2183,346.9423
629.2786,362.9265
641.4025,262.5253
684.3671,268.5047
704.6571,244.6725
650.8712,272.6018
626.5661,356.7596
674.122,326.0202
617.6434,362.5689
698.1522,260.2768
660.1603,318.2827
652.6104,288.8915
663.5021,297.5009
681.4628,269.4822
706.6517,249.9551
675.1937,282.2121
673.1465,284.2187
717.3873,366.7312
686.9372,286.4692
686.9303,298.4464
609.658,363.9312
630.3463,273.4501
685.452,278.8592
627.6901,259.5952
694.8897,348.8011
692.0605,321.3579
721.1318,250.9453
621.2761,352.7334
711.3958,359.8471
690.0611,281.1238
667.2675,287.0531
705.6312,348.7467
675.7585,326.1596
645.7732,340.1232
626.4494,349.0128
671.1291,298.5343
654.1373,280.3795
673.5923,287.4588
699.6793,245.2475
657.782,302.5364
622.9983,258.3118
713.3359,363.3551
635.6945,357.677
686.3934,298.6562
654.695,328.6234
711.63,339.6332
693.2166,326.2526
627.4641,352.2934
716.1451,346.1513
715.129,248.9011
710.2327,237.9877
649.4442,309.9312
674.0629,299.9077
685.0737,327.139
679.5186,271.2905
691.2816,350.8116
621.7501,345.5446
650.4912,318.159
713.4285,247.2829
679.1498,270.3069
682.8182,306.1926
686.7044,332.9324
629.9435,368.5181
679.152,296.756
690.2634,327.5646
642.7664,258.2656
655.4589,267.7726
661.8696,323.0467
690.3166,281.6401
681.8731,293.9444
663.9888,300.499
683.3963,316.3572
729.3232,239.7473
697.0957,351.0042
685.134,329.6585
707.7769,351.9156
636.2426,338.9483
657.6126,331.0096
711.4436,362.7525
678.2783,322.8403
620.8441,248.3018
717.3126,255.7902
689.326,347.6113
626.6032,252.5814
712.6669,247.8952
702.8827,330.2224
646.0533,262.8342
612.5539,250.2079
713.2327,243.3736
699.6961,269.8706
653.5744,304.8301
680.6291,292.843
614.322,241.852
646.0452,258.0752
641.6238,321.873
624.097,352.1854
689.2463,277.1589
691.8735,275.1442
671.6476,300.667
638.3531,247.4698
656.8375,323.1546
635.3776,278.627
677.1133,274.1588
644.4729,335.4985
704.5447,243.0159
703.3005,269.2606
677.7284,315.3008
702.9144,355.0504
615.5766,368.5852
676.6759,315.7822
679.3218,327.1478
675.3492,302.1453
620.1694,354.9142
675.9946,319.4084
720.7795,238.8082
695.2294,327.5009
685.9319,280.9942
655.0369,284.8589
714.2359,263.6506
630.2823,258.8271
725.9606,238.1841
632.2426,355.0423
669.425,296.8722
615.5011,365.569
618.7501,251.9919
661.8709,299.5695
637.3008,266.5646
702.3585,261.8037
698.11,283.6003
698.913,334.1035
674.789,278.2683
676.9204,280.4486
696.9968,354.6201
657.0685,313.5508
691.6678,343.5865
686.8324,260.6879
689.8805,280.784
650.7413,326.7351
670.9955,300.1498
619.3467,244.0466
697.1933,263.2515
645.7393,287.1674
670.9783,294.4018
646.6095,291.4403
639.7174,344.9527
629.2157,344.3981
705.9014,262.9802
718.5068,246.5369
707.8453,365.3899
692.7461,338.3842
679.5145,329.2457
682.8211,308.8726
706.6335,253.1213
671.8654,284.5973
623.734,237.19
697.8656,257.581
660.8596,285.3089
690.832,263.572
632.015,257.0941
713.3026,348.8135
621.1805,362.9629
688.8899,286.5235
692.888,322.9504
698.041,281.2374
634.9788,343.137
634.0354,350.5505
673.6042,314.7572
693.3811,258.1604
636.1559,254.5565
692.6553,258.1087
645.8753,312.1173
683.205,310.8594
626.1311,340.9827
689.3404,344.1123
607.5753,360.3707
695.6334,288.0464
701.7726,345.8414
699.1074,248.1271
686.2939,261.699
630.9082,349.4171
661.5942,312.8444
662.6203,318.3994
675.2851,311.4408
693.6882,290.1097
635.4539,257.3539
630.3567,356.8861
675.9547,307.6935
710.9335,349.1608
685.9452,320.2461
627.0311,357.9678
671.1457,308.6418
687.0197,276.1704
623.5811,343.8128
612.1824,237.0353
672.2234,284.7581
630.6617,362.7741
685.5645,296.4656
631.2178,346.1904
628.147,358.3603
685.0394,271.0442
710.443,240.6029
692.7413,273.1896
647.1681,278.794
713.3719,340.4756
695.1285,270.8639
703.5379,250.3771
691.7394,339.0191
651.9821,273.7581
641.39,347.337
703.833,353.5097
638.9549,253.6134
636.0163,361.2377
689.5361,268.2313
707.129,271.6559
644.1924,291.5807
606.4559,242.1709
640.6557,260.1225
640.3649,354.2665
662.8857,287.5124
714.0083,239.0898
709.3258,353.4337
633.5478,363.6791
648.0589,289.9837
654.6965,321.6346
690.9767,335.5933
660.3562,330.3277
721.0518,355.7279
692.6973,256.7315
691.968,283.3567
655.4726,320.054
672.5294,285.5558
633.7727,260.763
664.2954,278.9218
713.4249,261.323
693.9446,325.3824
659.6334,301.7719
606.6278,242.4456
678.4952,273.8587
687.3575,298.2295
708.6925,252.3256
685.3563,319.8327
716.3987,245.583
619.1973,250.4987
709.0545,368.6818
629.2714,246.2928
633.9022,241.3264
650.842,324.1086
691.8679,281.9775
651.8648,314.9553
695.517,317.9649
626.2972,258.3423
690.4,266.3336
695.8061,332.8312
672.4222,300.5143
664.0607,295.2427
655.3999,305.4086
697.0919,331.5022
724.7932,355.0916
653.6493,264.6838
693.2737,260.7832
713.1774,258.1553
621.8619,360.4466
647.9803,327.91
629.951,365.8502
650.7352,312.9792
630.8307,367.77
633.211,258.3388
683.5812,301.4662
613.2013,365.2799
629.3765,358.3944
701.7508,275.2008
648.4804,323.6181
697.0801,248.0016
716.7889,258.196
705.7716,354.7251
609.1075,240.9881
677.9282,323.649
702.0712,355.2325
612.8589,237.551
617.7244,240.2831
632.1516,335.9701
707.5925,237.6734
691.8894,281.0296
683.5447,289.1236
679.3526,305.7726
635.0107,345.0275
624.7896,363.6917
653.5289,336.4595
639.4053,268.6971
680.6654,296.1087
685.8843,340.2409
645.5997,258.4759
669.0126,307.558
641.0684,345.9101
610.4051,242.2608
703.5623,240.7422
649.2389,322.0857
705.6971,239.7119
671.2001,315.691
668.2374,300.3957
679.0675,292.1959
625.0444,247.7313
697.3931,320.3572
674.4463,305.3495
