2,SI,5000
246.9953,545.7828,0
233.297,655.7065,0
228.8555,663.2793,0
204.4493,660.0764,0
244.2622,555.38,0
238.2825,603.9216,0
215.6546,570.6835,0
240.9279,681.9333,0
231.1698,562.203,0
233.4532,638.6547,0
212.9162,683.953,0
229.666,650.1297,0
248.5223,612.4063,0
242.1848,610.719,0
203.643,597.8244,0
229.5074,689.5569,0
249.3936,670.677,0
224.365,586.8833,0
235.3691,685.109,0
230.6514,698.6567,0
237.8129,644.0347,0
247.8365,628.0817,0
246.2871,563.7458,0
221.8183,619.2613,0
219.4008,655.3918,0
218.7533,675.2468,0
202.667,666.5409,0
227.7173,600.0007,0
235.4705,624.2068,0
249.0824,565.7523,0
231.8436,653.8088,0
238.8865,544.247,0
222.6934,550.0004,0
220.1867,678.2782,0
243.6005,544.0597,0
249.1105,552.4337,0
214.3982,597.6549,0
205.0226,650.2789,0
228.1909,565.5079,0
202.8624,601.4292,0
236.4974,663.4492,0
239.2142,673.793,0
204.3272,642.6536,0
209.8634,619.663,0
222.6223,605.7527,0
202.6315,634.2649,0
221.7662,550.9815,0
204.0613,613.4373,0
211.0153,694.2176,0
233.9762,559.8787,0
223.2123,687.9512,0
219.6374,540.09,0
202.8371,634.2014,0
214.384,669.9956,0
220.2527,545.9399,0
223.1477,667.7078,0
211.4549,631.2898,0
207.8529,644.4945,0
208.019,620.2785,0
230.8607,670.8844,0
241.9654,663.6873,0
244.5947,617.706,0
207.5506,541.066,0
230.4907,592.7798,0
217.9901,577.7977,0
236.3826,592.4939,0
219.8745,642.7082,0
209.2494,584.5908,0
244.9611,604.7866,0
213.4237,664.2395,0
203.3503,675.5476,0
236.89,619.108,0
215.1488,690.4997,0
211.6655,611.7964,0
246.1045,606.9977,0
246.2849,638.9606,0
216.9897,659.7691,0
233.2992,554.3096,0
223.8931,590.0353,0
220.9815,654.5815,0
225.1373,662.1558,0
221.6239,696.8023,0
223.9237,580.5772,0
236.3228,595.7188,0
202.5785,562.3821,0
245.2449,548.5475,0
242.1551,651.8496,0
208.5745,653.8159,0
207.7726,603.4005,0
231.8504,653.121,0
249.5947,589.9583,0
242.5033,582.2483,0
202.9768,683.5231,0
229.8768,697.8375,0
212.4793,702.3492,0
247.7878,670.9498,0
225.2069,656.7422,0
216.4403,608.9286,0
222.6232,666.3539,0
216.5845,693.722,0
221.8741,568.2979,0
229.3711,556.811,0
205.1744,564.8121,0
212.8532,584.2313,0
244.7888,571.7197,0
228.3727,588.6944,0
242.461,546.0443,0
210.371,572.1416,0
232.5606,673.2621,0
215.8043,548.1392,0
203.9254,544.4705,0
215.3498,671.26,0
237.1501,560.982,0
243.0929,598.6324,0
202.6992,562.6914,0
228.1191,600.2156,0
207.7119,634.2405,0
243.6936,543.2926,0
231.1418,633.0322,0
248.2994,584.2095,0
227.1627,684.8798,0
216.2134,634.4059,0
217.7921,582.5706,0
230.0949,703.926,0
202.912,586.9391,0
203.8979,580.3519,0
221.5044,656.9678,0
218.396,583.4435,0
212.5413,557.1726,0
232.7221,562.6225,0
223.1599,686.5681,0
233.4577,612.1751,0
208.5334,591.4081,0
233.7294,580.0799,0
249.4169,674.532,0
249.8135,703.2956,0
220.7937,598.5608,0
234.8099,697.171,0
244.7954,639.5449,0
237.0614,569.8577,0
207.7852,660.5688,0
239.4917,622.9796,0
235.0282,654.0834,0
213.2576,545.2428,0
249.1684,556.3505,0
218.2755,540.7632,0
225.2975,592.1064,0
212.0403,564.3441,0
241.0588,544.8962,0
209.0868,627.7128,0
216.129,546.846,0
221.5745,658.3089,0
224.3742,697.7601,0
228.4797,557.1712,0
239.343,658.2347,0
231.068,641.3938,0
247.8322,633.1945,0
211.7622,652.0156,0
209.7642,541.1671,0
207.4875,626.4011,0
228.8554,652.9924,0
244.6303,661.1075,0
217.5213,603.5458,0
204.7775,538.3293,0
229.4343,691.7668,0
241.7676,593.0486,0
217.3687,633.1389,0
205.6088,563.0383,0
249.3308,546.3246,0
205.538,580.6797,0
238.7149,552.6465,0
221.1503,638.1498,0
208.6875,663.3394,0
227.2208,611.8691,0
232.1866,640.5584,0
237.5772,558.0003,0
230.9901,577.0612,0
247.9538,693.1177,0
226.6521,702.7299,0
230.3386,556.798,0
246.3436,667.8092,0
206.9659,542.6098,0
219.5808,587.8222,0
222.5363,623.3571,0
244.616,546.1897,0
240.8567,573.9546,0
216.1129,596.7229,0
215.0014,615.544,0
237.0129,670.0684,0
209.3356,555.5603,0
217.4256,608.7328,0
203.2091,635.9522,0
246.1364,591.6159,0
231.9612,672.6769,0
212.9368,626.8685,0
242.2408,659.3298,0
216.346,668.2071,0
211.9618,601.0436,0
210.0097,700.9618,0
225.7851,672.3257,0
212.697,599.4816,0
229.4621,616.713,0
249.7131,605.9057,0
230.2281,619.0772,0
245.3436,641.8004,0
219.7489,572.0868,0
232.1605,615.864,0
240.9197,599.6762,0
205.6388,617.8442,0
242.6767,582.1062,0
202.7369,644.5637,0
248.6033,700.343,0
204.5228,636.9398,0
235.2284,575.109,0
224.795,634.1481,0
219.2993,557.5239,0
214.8238,642.8386,0
227.1728,610.0924,0
217.5827,657.377,0
209.4952,631.3213,0
204.2542,559.4576,0
245.8917,544.0804,0
217.8615,553.8344,0
241.4382,651.7947,0
244.8039,682.0978,0
227.2768,663.0157,0
242.9739,698.0117,0
222.8861,661.5934,0
