2,NO,5000
356.2304,426.9155
313.9473,422.1955
317.7382,406.9563
308.761,426.3428
350.4268,453.1007
305.667,500.7899
286.3962,483.4109
336.1957,474.1042
240.4113,484.5015
350.2725,442.3714
339.5733,480.5537
330.8098,489.7937
323.385,525.0187
350.4732,441.9204
365.9614,410.2337
301.1518,388.2405
311.8898,420.5325
368.872,495.1274
346.4506,473.2805
351.9855,471.3981
346.0344,425.3473
316.6948,384.4398
311.9784,413.9466
320.4294,384.2465
307.0331,426.9923
308.5002,508.2497
273.8786,441.1584
326.9462,482.4718
339.3137,443.6434
352.4381,436.1173
340.0863,479.5731
347.1197,456.6281
278.8782,423.3506
356.9336,501.8563
330.2667,483.1264
240.0035,439.1337
304.0364,521.1416
372.0421,477.1662
241.1945,417.4612
353.3049,447.487
314.3602,511.5247
346.9601,476.3116
285.4717,415.8494
340.5691,482.7547
273.5953,510.0508
256.242,466.5695
287.8281,489.6594
271.851,448.1116
324.2379,428.3056
306.4509,408.425
277.3531,477.3696
342.346,382.4964
272.3348,429.7511
313.7977,421.8861
333.2941,487.0896
332.4806,497.1548
292.993,505.7091
342.5165,480.6786
363.0519,478.7011
347.7658,433.8594
283.7679,480.4604
327.8954,497.3936
307.8501,512.3728
347.2721,510.9569
258.6329,453.3494
276.2866,514.9593
258.4411,419.6653
338.0667,507.9827
319.6005,408.1595
272.2021,460.1785
243.2192,479.6617
355.9487,410.4667
308.4167,497.1289
363.3886,459.676
275.6439,500.2806
264.4944,454.6446
274.4834,488.5917
338.1452,420.6723
314.9008,417.463
325.2217,430.2132
320.7685,428.8093
384.8136,468.4033
279.8751,446.4877
275.1503,435.433
332.0698,436.7491
336.1873,430.0543
306.1185,415.0262
306.8545,396.7527
276.1399,475.5145
293.9539,422.7163
327.402,419.5711
235.1572,436.9965
337.4524,434.3879
325.1932,491.2853
344.0282,411.128
346.8187,520.2172
264.4232,457.3646
339.1387,417.297
395.6439,418.8283
205.7669,464.1253
295.1446,429.4607
310.0353,422.2081
300.9637,414.7045
303.9234,522.3007
319.4746,410.2038
288.6951,493.1769
323.0892,487.1004
276.5495,479.2569
273.7826,484.0916
338.0509,452.708
337.5999,475.899
334.3495,520.423
301.4233,428.1808
280.9804,441.3119
278.0007,500.6859
310.9161,388.3301
360.4661,442.9616
259.668,495.3602
311.5848,420.4665
278.3701,434.4708
277.382,491.2897
257.8188,488.4613
279.4436,438.3356
307.6004,500.7164
270.6077,464.9156
369.8556,453.4886
307.9163,530.3199
243.4243,486.958
272.9284,452.6171
340.1515,462.1212
355.0892,506.9675
342.5239,432.3861
263.2616,425.6319
290.6121,498.9556
223.7322,502.7753
273.3407,433.894
321.5183,497.2161
280.624,412.6043
349.9533,482.0969
274.9486,392.3001
346.2652,510.2463
363.8784,425.591
361.6451,483.9274
