2,NO,4500
429.464,542.4283
433.7175,455.2851
428.1995,522.4556
398.0695,398.7826
445.7342,470.7386
430.3084,518.1877
413.4531,431.5275
416.7234,415.9639
446.2468,521.1869
430.7997,503.7454
356.4829,439.6072
382.9562,398.7727
438.5222,473.1796
402.4851,419.7943
352.9065,413.3268
394.8748,398.2597
395.4323,419.9821
428.0655,505.4545
445.7355,554.2637
429.8383,466.6643
367.4205,412.2345
351.7561,425.4611
422.8654,416.6223
362.6171,434.0291
445.4588,451.536
433.8633,543.7344
409.3299,395.9825
354.5144,421.1379
423.8647,415.4096
393.3877,422.4254
348.3785,450.3078
359.1849,444.05
442.8429,448.0713
432.0231,445.2924
343.808,436.3622
442.6922,500.2223
432.8471,498.8232
440.933,483.1407
343.428,472.7122
390.9563,393.0799
348.3509,436.9622
426.1869,425.6348
376.3046,394.578
428.2964,543.7389
417.9202,430.455
443.0882,456.9738
430.3417,521.9085
432.6165,492.0933
348.6128,410.741
403.3381,425.1636
347.1951,468.9663
432.8114,419.8652
400.9046,397.2468
340.8829,470.0255
355.0717,453.1449
430.0758,524.3641
366.4031,401.4765
353.2136,454.1765
424.4778,418.0287
360.2098,403.8826
401.4134,389.494
343.7873,450.1616
396.3322,417.6179
397.4564,405.6108
438.0843,538.0588
445.672,457.9895
426.9023,500.8164
335.3591,465.1193
419.4848,410.0074
403.9354,392.5326
358.653,420.2662
426.837,439.3577
365.8201,412.9244
443.0911,454.1888
362.0911,399.0514
435.7456,453.3583
361.4793,413.227
406.3203,394.2367
447.2941,525.314
436.4288,432.8199
429.5818,476.898
349.5457,419.7859
357.905,415.7252
413.6815,414.8535
365.6561,423.6641
437.0368,433.9403
430.4762,504.0324
440.4288,466.1292
413.0082,397.2416
343.449,454.1751
421.0976,404.1611
394.6477,403.673
435.2507,486.0234
431.9607,452.8333
436.0337,513.7685
402.392,417.595
408.7687,409.4667
392.943,420.4417
434.8257,512.3612
378.386,395.7285
355.5515,402.7128
446.5589,512.5073
437.3242,538.1623
446.6764,457.4102
443.5728,509.3958
411.6467,427.964
424.8676,469.633
354.8285,405.0408
425.5446,422.5028
445.7037,496.0692
366.6144,431.4223
426.0988,510.6791
341.5329,435.0896
416.7037,436.0654
395.1905,423.2388
335.1605,460.0647
344.4943,446.2467
444.2482,545.5691
405.1618,425.0606
403.422,411.557
402.8839,404.7554
359.0901,441.0216
444.4823,525.3158
425.2777,552.014
355.0899,412.7251
358.1279,444.5506
345.2963,450.209
331.5501,464.3785
434.8722,542.9793
366.0783,431.3767
343.0901,467.6889
382.6152,409.8977
445.5459,526.8365
423.497,410.8547
342.8516,443.7429
407.0786,399.2328
439.5304,472.4838
407.0799,394.2335
433.9869,480.8823
371.2854,411.377
432.551,509.5426
340.0041,449.2606
352.0545,474.6434
355.36,442.2945
369.4869,424.9106
344.4607,430.9367
354.1695,444.5221
428.8517,483.6908
423.6098,443.6269
337.5819,451.7645
428.8839,502.4025
348.1112,423.2118
334.6283,440.54
407.4613,414.125
436.7078,497.0093
442.3456,503.0687
388.325,389.6842
410.9117,409.334
437.7275,486.271
447.0435,527.3204
444.3734,479.6501
426.6394,415.7707
412.0904,399.4714
376.0926,394.775
343.152,465.562
443.3585,494.5362
394.8045,401.3367
428.301,503.9253
380.2102,389.9781
440.4537,495.3823
374.4941,411.2936
434.3401,445.6919
353.1233,453.6585
367.3836,428.3494
429.8278,442.5048
375.0021,404.5664
344.0413,468.7662
354.4391,437.1967
377.5751,420.4915
412.4015,402.8937
409.3649,429.7621
441.429,561.697
435.5265,438.8374
373.5615,421.0868
390.5901,407.003
443.9033,455.4614
343.0206,444.1153
393.473,411.0317
421.181,428.9744
351.3306,414.9764
431.235,519.9391
404.6005,423.6777
384.2764,408.6245
360.5864,434.9222
427.3302,464.2037
440.1927,557.752
443.3429,485.0715
350.4418,448.863
382.1905,394.2587
442.2476,495.2829
429.8491,454.5039
430.4417,532.6756
432.1518,477.8649
435.557,452.4389
443.3053,463.4558
346.6145,463.4291
428.99,516.2784
415.055,401.9227
434.9545,521.5529
401.4465,408.2078
361.5795,416.5165
427.926,550.7369
428.0513,505.8753
376.2163,418.1076
440.8871,476.0724
424.6,440.5189
446.2361,537.5239
356.7282,424.8188
425.6494,435.6408
419.7295,435.39
366.6377,413.0782
446.0792,541.9075
447.9773,553.9886
354.8299,441.7878
441.761,543.5074
370.4411,425.8296
430.6673,514.994
445.5268,469.3018
426.5587,409.7478
383.7859,402.3735
448.0736,480.4756
435.7037,479.8073
425.5714,515.4422
432.3294,477.6829
428.594,505.0921
394.8343,406.1784
448.1438,474.334
435.0724,531.255
433.6865,443.6842
350.5206,451.2842
444.9505,546.7622
374.823,396.8402
414.2477,432.4493
